id1,id2,relative_speed,distance
235084179,372343000,0.264923192,0.983926414
235084179,372343000,0.102100712,0.820355377
235084179,372343000,0.011344639,0.868035799
235084179,372343000,0.124789125,0.910038218
235084179,372343000,0.238224108,0.949504649
235084179,372343000,0.124789125,0.997218853
235084179,372343000,0.056723021,0.78308073
235084179,372343000,0.056723021,0.83075253
235084179,372343000,0.170164742,0.872744647
235084179,372343000,0.283593505,0.912203629
235084179,372343000,0.170164742,0.959912994
235084179,372343000,0.034033882,0.749499037
235084179,372343000,0.079411987,0.797162518
235084179,372343000,0.192851808,0.839144948
235084179,372343000,0.306276943,0.878596991
235084179,372343000,0.192851808,0.926301842
235084179,372343000,0.022689269,0.722976866
235084179,372343000,0.090756384,0.770635174
235084179,372343000,0.204195125,0.812611899
235084179,372343000,0.317618316,0.852060058
235084179,372343000,0.204195125,0.899762481
235084179,372343000,0.090756384,0.978288687
235084179,372343000,0.100529931,0.686928455
235084179,372343000,0.011170106,0.734577547
235084179,372343000,0.122869292,0.776544085
235084179,372343000,0.234559122,0.815985169
235084179,372343000,0.122869292,0.863683057
235084179,372343000,0.011170106,0.94220531
235084179,372343000,0.011170106,0.986369197
235084179,372343000,0.100529931,0.654125021
235084179,372343000,0.011170106,0.701763496
235084179,372343000,0.122869292,0.743718417
235084179,372343000,0.234559122,0.783151368
235084179,372343000,0.122869292,0.830843957
235084179,372343000,0.011170106,0.909361512
235084179,372343000,0.011170106,0.953524689
235084179,372343000,0.011170106,0.989450792
235084179,372343000,0.067020337,0.621677119
235084179,372343000,0.044680338,0.669304762
235084179,372343000,0.156377611,0.711248216
235084179,372343000,0.268062975,0.750673293
235084179,372343000,0.156377611,0.798360802
235084179,372343000,0.044680338,0.876873891
235084179,372343000,0.044680338,0.921036354
235084179,372343000,0.044680338,0.956960865
235084179,372343000,0.044680338,0.995443329
235084179,372343000,0.055850359,0.585490009
235084179,372343000,0.055850359,0.633104277
235084179,372343000,0.167546823,0.67503397
235084179,372343000,0.279230528,0.714449726
235084179,372343000,0.167546823,0.762131248
235084179,372343000,0.055850359,0.840639093
235084179,372343000,0.055850359,0.884800672
235084179,372343000,0.055850359,0.920723354
235084179,372343000,0.055850359,0.959203548
235084179,372343000,0.055850359,0.55271057
235084179,372343000,0.055850359,0.60030862
235084179,372343000,0.167546823,0.642221777
235084179,372343000,0.279230528,0.681626189
